100 Block Address,Offense ID,Longitude,Latitude
68XX BLOCK OF 38TH AVE NE,18,-122.287119228833333,47.67850764
39XX BLOCK OF BOYD PL SW,2,-122.407149322,47.56870479
NE 66TH ST / BROOKLYN AVE NE,4,-122.314353688,47.67652747
62ND AVE S / S RYAN ST,1,-122.255895235,47.50970545
59XX BLOCK OF FAUNTLEROY WAY SW,86,-122.383057079151163,47.549176176395349
21ST AVE SW / SW BARTON PL,1,-122.360493709,47.52286065
22ND AVE NW / NW 59TH ST,19,-122.384741664,47.67163979
110XX BLOCK OF 53RD AVE S,26,-122.267542156769231,47.5020056
7XX BLOCK OF W CREMONA ST,9,-122.366995631,47.64966994
3XX BLOCK OF 23RD AVE,29,-122.302497716172414,47.60471505
33XX BLOCK OF W ELMORE ST,5,-122.4002056892,47.65768284
27XX BLOCK OF NE 113TH ST,4,-122.297985395,47.7097888225
99XX BLOCK OF RENTON AVE S,1,-122.261974648,47.5118224
1ST AVE / BELL ST,12,-122.346512951,47.61337517
BATTERY ST / ELLIOTT AVE,20,-122.349532497,47.61281477
33XX BLOCK OF NE 140TH ST,6,-122.291656577,47.73010838
LATONA AVE NE / NE 65TH ST,2,-122.325710855,47.67590719
BURKE AVE N / N 42ND ST,2,-122.335030389,47.65797826
29XX BLOCK OF S HUDSON ST,4,-122.295058916,47.55722442
7XX BLOCK OF 6TH AVE,18,-122.3290598,47.60523285
5XX BLOCK OF YALE AVE N,133,-122.330439526090226,47.6236993
3RD AVE NW / NW 74TH ST,3,-122.360654813,47.68253409
85XX BLOCK OF 6TH AVE NW,7,-122.363322925857143,47.69100233
17XX BLOCK OF E CHERRY ST,48,-122.309583281270833,47.608028678541667
25XX BLOCK OF WARREN AVE N,49,-122.354485313081633,47.642299684897959
8XX BLOCK OF W CREMONA ST,6,-122.367868503,47.64907131
29XX BLOCK OF E HOWELL ST,10,-122.294184681,47.61761192
22XX BLOCK OF E CRESCENT DR,17,-122.302278498,47.63302962
135XX BLOCK OF 15TH PL NE,18,-122.312022765777778,47.727555560555556
75XX BLOCK OF ROCKERY DR S,1,-122.282562368,47.53405509
64XX BLOCK OF CORSON AVE S,26,-122.322174413,47.54522371
24XX BLOCK OF E LEE ST,4,-122.30096835375,47.6312705
CORLISS AVE N / N NORTHLAKE WAY,5,-122.331328772,47.6499053
11XX BLOCK OF NW 58TH ST,24,-122.372167504166667,47.670897990416667
17XX BLOCK OF N 41ST ST,6,-122.336837892,47.656819733333333
E HARRISON ST / 15TH AVE E,2,-122.312644309,47.6219465
90XX BLOCK OF 50TH AVE S,6,-122.271403540333333,47.52282142
32XX BLOCK OF 33RD AVE W,15,-122.399540561933333,47.64954002
4XX BLOCK OF 34TH AVE,8,-122.289451595,47.60634004
5TH AVE N / HOWE ST,7,-122.347480753,47.63570379
3XX BLOCK OF 22ND AVE S,38,-122.303287712763158,47.599798329210526
16XX BLOCK OF 32ND AVE W,2,-122.398908317,47.63507844
18XX BLOCK OF S BENNETT ST,2,-122.30943051,47.55474008
75XX BLOCK OF 55TH AVE NE,5,-122.268995939,47.68317689
E YESLER WAY / 30TH AVE,10,-122.293735388,47.60164977
28XX BLOCK OF NW 59TH ST,34,-122.394264755,47.67165303
23RD AVE / E SPRING ST,25,-122.302744298,47.61158944
46XX BLOCK OF SW DAKOTA ST,6,-122.391456305833333,47.56662441
17XX BLOCK OF SW ELMGROVE ST,1,-122.357076556,47.53007764
59XX BLOCK OF LINDEN AVE N,5,-122.348496231,47.67208469
YESLER WAY / WESTERN AVE,71,-122.335549401,47.60172226
QUEEN ANNE AVE N / REPUBLICAN ST,19,-122.356719857947368,47.62327681
GREEN LAKE WAY N / N 50TH ST,1,-122.340207467,47.66503444
W PROSPECT ST / 1ST AVE W,1,-122.357929234,47.62871887
41XX BLOCK OF E LEE ST,5,-122.279648076,47.63094646
5XX BLOCK OF DEXTER AVE N,55,-122.342355426163636,47.623886730545454
DEXTER AVE N / MCGRAW ST,7,-122.344153009,47.6395773
11XX BLOCK OF 30TH AVE S,45,-122.293381502377778,47.59271895
67XX BLOCK OF 32ND AVE S,2,-122.291686333,47.54228184
TAYLOR AVE N / WARD ST,2,-122.346238251,47.62803022
91XX BLOCK OF FAUNTLEROY WAY SW,11,-122.392813147,47.522441857272727
27XX BLOCK OF 37TH AVE SW,28,-122.378095832,47.57835391
7XX BLOCK OF AURORA AVE N,19,-122.34362346431579,47.62583781
E LEE ST / 41ST AVE E,2,-122.279952239,47.63094778
M L KING JR WAY S / S WILLOW ST,15,-122.283048294,47.54068414
135XX BLOCK OF BURKE AVE N,36,-122.335564005138889,47.72776255
KEYSTONE PL N / N 51ST ST,3,-122.331002305,47.66575196
38XX BLOCK OF 38TH AVE SW,9,-122.380263555,47.569048706666667
29XX BLOCK OF M L KING JR WAY S,1,-122.296206859,47.57733075
7TH AVE / BLANCHARD ST,25,-122.340054944,47.61659465
19XX BLOCK OF S ORCAS ST,23,-122.307713050869565,47.551146804782609
4XX BLOCK OF DEXTER AVE N,156,-122.342366420192308,47.62263975
56XX BLOCK OF SEWARD PARK AVE S,1,-122.262747606,47.55187137
ROOSEVELT WAY NE / NE 43RD ST,26,-122.317751710346154,47.65945594
5XX BLOCK OF 26TH AVE S,102,-122.298723797960784,47.59741288
35XX BLOCK OF NE 134TH ST,17,-122.290301664882353,47.72573175
BOREN AVE / VIRGINIA ST,31,-122.334017894,47.61771363
S HILL ST / 22ND AVE S,12,-122.304244873,47.58451194
94XX BLOCK OF LINDEN AVE N,61,-122.347297356327869,47.697343390819672
11XX BLOCK OF PINE ST,62,-122.329266842354839,47.614688923387097
23XX BLOCK OF EASTMONT WAY W,11,-122.403900022,47.63897219
COLORADO AVE S / S HORTON ST,10,-122.3367883934,47.57438643
13XX BLOCK OF N 50TH ST,6,-122.341144750666667,47.66503632
74XX BLOCK OF 40TH AVE S,14,-122.281902453428571,47.53578889
16TH AVE SW / SW FINDLAY ST,2,-122.354810402,47.55191788
80XX BLOCK OF 12TH AVE NE,21,-122.314942240857143,47.68761769
96XX BLOCK OF 56TH AVE S,34,-122.263084046,47.51594716
CORLISS AVE N / N 140TH ST,1,-122.331555307,47.73047081
63XX BLOCK 24TH AVE NW,1,-122.387584751,47.67492426
23RD AVE W / W RAYE ST,1,-122.385947901,47.64292568
7XX BLOCK OF E DENNY WAY,163,-122.322862028907976,47.61873029
143XX BLOCK OF 38TH AVE NE,2,-122.287058479,47.73307948
88XX BLOCK OF 8TH AVE NW,14,-122.366007557785714,47.69317457
51XX BLOCK OF S GENESEE WAY,1,-122.268867816,47.56345179
60TH AVE SW / SW ADMIRAL WAY,6,-122.409436647666667,47.57588837
1XX BLOCK OF QUEEN ANNE DR,11,-122.354467187272727,47.641899915454546
49XX BLOCK OF NE 50TH ST,7,-122.274393453,47.66489247
38XX BLOCK OF SW WILLOW ST,3,-122.381294353,47.54085353
36TH AVE E / E JOHN ST,1,-122.286905204,47.62013826
3XX BLOCK OF NW 45TH ST,24,-122.361463298083333,47.6614644
13XX BLOCK OF E SPRUCE ST,12,-122.315485827,47.603511938333333
60XX BLOCK OF CORLISS AVE N,4,-122.33089813275,47.67259685
5XX BLOCK OF 11TH AVE E,26,-122.317795994923077,47.62369095
62XX BLOCK OF EVANSTON AVE N,4,-122.35140336825,47.67423388
59XX BLOCK OF 25TH AVE S,21,-122.30009401,47.5493256
AIRPORT WAY S / 13TH AVE S,1,-122.315975091,47.548588
E GREEN LAKE WAY N / N 57TH ST,6,-122.339903908,47.67020367
28XX BLOCK OF S BAYVIEW ST,15,-122.295820563,47.58100807
100XX BLOCK OF 37TH AVE SW,18,-122.379013139,47.51286245
S GENESEE ST / 36TH AVE S,22,-122.287030740909091,47.56410439
51XX BLOCK OF S BRIGHTON ST,49,-122.268538032959184,47.541590509795918
UNION ST / 5TH AVE,70,-122.334665592,47.60968542
2XX BLOCK OF BLAINE ST,4,-122.35258542575,47.6348615225
SW WILLOW ST / 37TH AVE SW,2,-122.379218344,47.5410698
TEXAS WY / ILLINOIS AV,8,-122.410955218,47.66488489
BELLEVUE AVE E / E ROY ST,2,-122.326603627,47.62511882
S MCCLELLAN ST / 15TH AVE S,2,-122.313353433,47.57863325
2XX BLOCK OF ALOHA ST,30,-122.3521187045,47.62717617
29TH AVE S / S MCCLELLAN ST,4,-122.29518338525,47.57834678
103XX BLOCK OF 14TH AVE NW,22,-122.374083114,47.70427352
106XX BLOCK OF 3RD AVE NW,1,-122.360777546,47.70602721
BATTERY ST / 5TH AVE,37,-122.344375324,47.61680223
51XX BLOCK OF ROOSEVELT WAY NE,2,-122.317395592,47.66568689
ALASKAN WAY VI NB / S KING ST,3,-122.335475458,47.5982928
NW 59TH ST / 28TH AVE NW,1,-122.392870138,47.6716505
32XX BLOCK OF 36TH AVE W,24,-122.403610417,47.64953951
W MCGRAW ST / 33RD AVE W,3,-122.399630824333333,47.63955679
1XX BLOCK OF NW 47TH ST,2,-122.358423144,47.66322534
82XX BLOCK GREENWOOD AVE N,1,-122.355300767,47.6887515
3RD AVE S / S JACKSON ST,4,-122.330275804,47.59919869
17XX BLOCK OF NE 106TH ST,24,-122.308754263,47.70581448
34XX BLOCK OF CASCADIA AVE S,29,-122.283002042655172,47.571550949310345
BURKE GILMAN TRAIL / N 34TH ST,1,-122.35448367,47.65046915
W GALER ST / 4TH AVE W,9,-122.362365398,47.6323251
130XX BLOCK OF 11TH AVE NE,17,-122.316802955,47.72449721
2ND AVE N / THOMAS ST,55,-122.352820632,47.62092644
MIDVALE AVE N / N 47TH ST,1,-122.343761411,47.66286517
23XX BLOCK OF 22ND AVE E,6,-122.303803664666667,47.639901033333333
65XX BLOCK OF 2ND AVE S,8,-122.33191957375,47.54405032
17XX BLOCK OF NW 80TH ST,5,-122.379478147,47.68685913
77XX BLOCK OF 20TH AVE NE,24,-122.306749466,47.68576715
20XX BLOCK OF S NYE PL,9,-122.305523198,47.59520616
41ST AVE E / E HIGHLAND DR,1,-122.279963615,47.62974146
83XX BLOCK OF 35TH AVE SW,9,-122.376636940777778,47.5286474
FRANKLIN AVE E / FRANKLIN PL E,1,-122.324469701,47.63587322
28XX BLOCK OF BROADWAY E,38,-122.320846494736842,47.64626973
20XX BLOCK OF MARTIN LUTHER KING JR WAY S,59,-122.298134324,47.58498664
12XX BLOCK OF 8TH AVE,11,-122.330735728,47.61042056
21ST AVE S / S WASHINGTON ST,6,-122.305048419,47.60083202
NE 42ND ST / 1ST AVE NE,1,-122.327846903,47.6577063
19XX BLOCK OF SW MYRTLE ST,4,-122.35844513,47.53913607
43XX BLOCK OF NE 110TH ST,1,-122.280821844,47.70876399
47XX BLOCK OF 54TH AVE SW,1,-122.401600807,47.5597657
BLANCHARD ST / 4TH AVE,1,-122.342634083,47.6146004
NE 54TH ST / 21ST AVE NE,1,-122.305478175,47.66799691
103XX BLOCK OF 23RD AVE NE,12,-122.304294655833333,47.70345224
9XX BLOCK OF 25TH AVE,43,-122.300137991953488,47.6107954
S MCCLELLAN ST / MOUNT RAINIER DR S,1,-122.287657412,47.57821247
36XX BLOCK OF NE 55TH ST,1,-122.288524578,47.668511
AURORA AVE N / N 43RD ST,4,-122.347334448,47.65933251
THACKERAY PL NE / NE 47TH ST,4,-122.326152109,47.66316862
90XX BLOCK OF 40TH AVE SW,10,-122.383168627,47.52232916
9XX BLOCK OF JOHN ST,82,-122.338379505597561,47.619705068292683
117XX BLOCK OF STENDALL DR N,3,-122.341693583,47.71450138
23XX BLOCK OF N 58TH ST,31,-122.329863338290323,47.670867480645161
9XX BLOCK OF LAKEVIEW BLVD E,2,-122.32904326,47.62722429
17XX BLOCK OF 30TH AVE W,1,-122.395709582,47.63482922
8TH AVE S / S WELLER ST S,1,-122.322451707,47.59750876
11XX BLOCK OF 30TH AVE,12,-122.2937534435,47.61230544
7XX BLOCK OF S ANDOVER ST,1,-122.323354665,47.56806874
83XX BLOCK OF 32ND AVE NW,18,-122.398321477,47.68865697
48XX BLOCK OF S MYRTLE ST,14,-122.272254943071429,47.538903842142857
NW 92ND ST / 12TH AVE NW,2,-122.371407187,47.69606494
39XX BLOCK OF SW 98TH ST,5,-122.382701477,47.51562403
29XX BLOCK OF S AUSTIN ST,27,-122.294159099,47.5344556
LAKE CITY WAY NE / 24TH AVE NE,3,-122.301615831,47.70454438
31XX BLOCK OF W HARLEY ST,5,-122.398004345,47.66371838
66XX BLOCK OF ELLIS AVE S,50,-122.31941976292,47.5424249698
21XX BLOCK OF 26TH AVE W,6,-122.390368388,47.63805192
42XX BLOCK OF CALIFORNIA AVE SW,3,-122.386771449,47.56562936
67XX BLOCK OF BEACH DR SW,33,-122.39654513730303,47.543280614242424
DENSMORE AVE N / N 41ST ST,1,-122.337434852,47.65682279
NE 52ND ST / 11TH AVE NE,24,-122.316314856,47.66644074
13XX BLOCK DEXTER AVE N,1,-122.342292397,47.63099853
17TH AVE SW / SW CLOVERDALE ST,2,-122.356420027,47.52649439
44XX BLOCK OF 2ND AVE NW,31,-122.358375224096774,47.66085196
140XX BLOCK OF WAYNE PL N,24,-122.335305373,47.73144818
62XX BLOCK OF S FOUNTAIN ST,34,-122.254084026529412,47.503170709411765
2XX BLOCK OF 17TH AVE S,45,-122.310268649955556,47.600422459777778
25XX BLOCK OF NE 75TH ST,50,-122.30022244592,47.6830475202
27XX BLOCK OF S WASHINGTON ST,38,-122.296846065,47.600863845526316
94XX BLOCK OF 24TH AVE SW,51,-122.363217985254902,47.51827908
95XX BLOCK OF 4TH AVE NW,37,-122.36204485227027,47.69876481
48XX BLOCK OF GILMAN AVE W,1,-122.402004656,47.66452711
30XX BLOCK OF WARREN PL,3,-122.354150406,47.61824325
92XX BLOCK OF 14TH AVE NW,48,-122.374101457708333,47.696976199791667
60XX BLOCK OF 4TH AVE S,2,-122.32958081,47.54925505
18XX BLOCK OF 11TH AVE E,2,-122.317984316,47.63547533
BLANCHARD ST / 7TH AVE,1,-122.340054944,47.61659465
24XX BLOCK OF 32ND AVE W,65,-122.398329962446154,47.640021835692308
69XX BLOCK OF HOLLY PARK DR S,1,-122.287443866,47.53909709
34XX BLOCK OF W MCCORD PL,7,-122.402058046,47.66244564
68XX BLOCK OF SAND POINT WAY NE,2,-122.263587358,47.67801871
100XX BLOCK OF SAND POINT WAY NE,19,-122.277681026,47.70205177
14XX BLOCK OF MARTIN LUTHER KING JR WAY S,14,-122.297437773,47.59077418
13TH AVE NW / NW 67TH ST,1,-122.372997239,47.67780671
43XX BLOCK OF 1ST AVE NE,29,-122.328287146724138,47.659646311724138
23XX BLOCK OF W COMMODORE WAY,63,-122.386714618,47.66060168
12XX BLOCK OF NW 67TH ST,10,-122.372477485,47.67780658
54XX BLOCK 25TH AVE NE,1,-122.300617291,47.66825204
25XX BLOCK OF W SMITH ST,8,-122.389638272,47.64116203
46XX BLOCK OF S CLOVERDALE ST,18,-122.274204763722222,47.526121021111111
NE 43RD ST / ROOSEVELT WAY NE,3,-122.317751709,47.65945594
18XX BLOCK OF N 34TH ST,43,-122.335752991046512,47.64804188
21XX BLOCK OF 35TH AVE W,1,-122.402349137,47.63827687
56XX BLOCK OF S WILLOW ST,17,-122.262618778705882,47.5406681
DENNY WAY / 6TH AVE,43,-122.345005815,47.61856054
10XX BLOCK OF NE 55TH ST,18,-122.316825107777778,47.66857354
S ADAMS ST / 49TH AVE S,1,-122.271989085,47.56528773
S KENYON ST / 39TH AVE S,1,-122.283192268,47.53154196
7XX BLOCK OF 13TH AVE E,11,-122.315545769727273,47.62562124
507 NE NORTHGATE WY/NORTHGATE APT,1,-122.322558459,47.70832905
25XX BLOCK OF 34TH AVE W,67,-122.400976606253731,47.641999542835821
120XX BLOCK OF 1ST AVE NE,11,-122.328828897,47.71648993
65XX BLOCK OF 26TH AVE NW,23,-122.389708385434783,47.67680142
2ND AVE NW / NW 92ND ST,4,-122.359378702,47.69604095
BAY ST / ALASKAN WAY,1,-122.357082657,47.61697032
24TH AVE / E PINE ST,6,-122.301392427833333,47.61531164
23XX BLOCK OF S ORCAS ST,16,-122.3030518930625,47.55105959
1ST AVE NE / NE NORTHGATE WAY,21,-122.328634259,47.70862872
23XX BLOCK OF 33RD AVE W,1,-122.399629542,47.63933207
2XX BLOCK OF 17TH AVE E,60,-122.3100678169,47.62008407
S HANFORD ST / UTAH AVE S,22,-122.335127024,47.57557568
39XX BLOCK OF SW ARROYO DR,16,-122.383347939,47.50296632
24XX BLOCK OF S LANDER ST,3,-122.300376609333333,47.57929978
55XX BLOCK OF 20TH AVE NW,51,-122.382128328960784,47.66906122
15XX BLOCK OF N 100TH ST,17,-122.339505676,47.70141703
42ND AVE E / E BLAINE ST,1,-122.278522763,47.63456014
20XX BLOCK OF NW 62ND ST,31,-122.383434208677419,47.67382836
NW 57TH ST / 22ND AVE NW,45,-122.384742565,47.67018313
1XX BLOCK OF BELL ST,610,-122.34720178374918,47.612841891344262
TERRY AVE N / VALLEY ST,1,-122.337121616,47.62578951
8XX BLOCK OF E HARRISON ST,44,-122.321465925090909,47.62199101
9XX BLOCK OF 10TH AVE E,85,-122.320216001482353,47.62774923
NE 45 ST / 25 AV NE,5,-122.300903704,47.66125036
17XX BLOCK OF NE 125TH ST,7,-122.309922488428571,47.719389188571429
29XX BLOCK OF S WEBSTER ST,49,-122.292944357,47.53524513
68TH AVE S / HOLYOKE WAY S,6,-122.247951725,47.50863293
39XX BLOCK OF SW GRAHAM ST,3,-122.382494969,47.54661825
23RD AVE E / BOYER AVE E,1,-122.30227931,47.63557905
BELLEVUE AVE / E PIKE ST,97,-122.326820471,47.61408813
8XX BLOCK OF S HENDERSON ST,24,-122.322224585,47.52306492
NE 65 ST / I5 SB,2,-122.321047495,47.67586163
1ST AVE NE / NE 137TH ST,1,-122.328871009,47.72819826
JOHN ST / TAYLOR AVE N,57,-122.346306133,47.61973465
85XX BLOCK OF 7TH AVE S,8,-122.32558159525,47.5268079475
S THISTLE ST / 42ND AVE S,2,-122.280861967,47.52786567
15 AVE W GILMAN DR W,1,-122.37616751,47.64244869
NE 77TH ST / 15TH AVE NE,2,-122.312117136,47.68485998
8XX BLOCK OF 38TH AVE,3,-122.284689831,47.60975947
104XX BLOCK OF 34TH AVE SW,37,-122.374640978405405,47.50908876
8XX BLOCK OF NE 56TH ST,34,-122.318716458647059,47.66931161
76XX BLOCK OF AURORA AVE N,55,-122.344490113654546,47.68440288
8XX BLOCK OF NE 64TH ST,26,-122.319378920692308,47.674989180769231
39XX BLOCK OF 8TH AVE NE,1,-122.319801136,47.65513637
14XX BLOCK OF W DRAVUS ST,17,-122.376048358882353,47.648471407647059
5TH AVE S / S JACKSON S,1,-122.327666994,47.59919493
NE 120TH ST / 24TH AVE NE,1,-122.30269754,47.71569957
80XX BLOCK OF FAUNTLEROY WAY SW,481,-122.392708008149688,47.53065739
86XX BLOCK OF CAROLINE AVE N,2,-122.33703799,47.6918699
110XX BLOCK OF 1ST AVE NE,22,-122.328626194454546,47.70929629
15XX BLOCK OF NW BALLARD WAY,32,-122.377606993625,47.66293748
25TH AVE E / E MCGRAW ST,1,-122.300344453,47.64025178
18XX BLOCK OF 9TH AVE,129,-122.333794119155039,47.61522435
42XX BLOCK OF NE 82ND ST,4,-122.282779037,47.6884082
I5 / OLIVE WAY,1,-122.328856131,47.61623321
51XX BLOCK OF S MAYFLOWER ST,11,-122.269482727,47.55410176
58XX BLOCK OF COWEN PL NE,76,-122.31265695243421,47.671506776710526
36XX BLOCK SW 107TH ST,1,-122.378728685,47.50731753
100XX BLOCK OF 66TH AVE S,1,-122.251177748,47.51045785
6XX BLOCK OF 1ST AVE S,12,-122.3341922715,47.594039735
85XX BLOCK OF WALLINGFORD AVE N,31,-122.336450318258064,47.69141065
NW VERNON PL / SHILSHOLE AVE NW,92,-122.384077736,47.66590904
NE 86TH ST / 23RD AVE NE,3,-122.304167398,47.69119402
44XX BLOCK OF WILLIAMS AVE W,7,-122.392206761,47.65988007
36XX BLOCK OF 24TH AVE S,26,-122.301770060807692,47.57112177
11TH AVE NW / NW 52ND ST,2,-122.370762663,47.66642607
41XX BLOCK OF 44TH AVE SW,26,-122.388117511,47.56567428
N 39TH ST / DAYTON AVE N,6,-122.352596139,47.65414293
21XX BLOCK OF SW HENDERSON ST,6,-122.361332147,47.52285918
96XX BLOCK OF 16TH AVE SW,3,-122.355155917,47.51644625
63XX BLOCK OF 26TH AVE SW,18,-122.365648803,47.54558724
17XX BLOCK OF NW 75TH ST,1,-122.379464935,47.68321224
W EMERSON ST / 31ST AVE W,1,-122.396923338,47.65406492
82XX BLOCK OF WALLINGFORD AVE N,105,-122.336431299942857,47.689605045714286
25XX BLOCK OF S WALKER ST,2,-122.299239163,47.58364574
GILMAN AVE W / 25TH AVE W,1,-122.388711356,47.65765309
14XX BLOCK OF W RAYE ST,8,-122.375830957,47.64294433
16XX BLOCK OF N 48TH ST,19,-122.338407475,47.66357955
2XX BLOCK OF SW ROXBURY ST,37,-122.338957850243243,47.517265957837838
65XX BLOCK OF 13TH AVE S,1,-122.316135029,47.54475798
NE 120TH ST / 35TH AVE NE,1,-122.291503107,47.71550622
61XX BLOCK OF S KEPPLER ST,13,-122.256717766461538,47.516576457692308
34XX BLOCK OF 11TH AVE W,38,-122.371529589210526,47.65131722
41XX BLOCK OF 2ND AVE NW,25,-122.35861334176,47.6570121192
N 36TH ST / FREMONT LN N,2,-122.349262746,47.65124759
23XX BLOCK OF W CROCKETT ST,23,-122.387327527,47.63771142
42ND AVE S / S ANGEL PL,1,-122.280822672,47.54456659
15TH AVE NE / NE 145TH ST,1,-122.312748601,47.73395172
BOREN AVE S / 12TH AVE S,8,-122.317311363,47.60119277
21XX BLOCK OF SW FLORIDA ST,1,-122.356324586,47.58349003
21XX BLOCK OF MONTVALE CT W,12,-122.401613172333333,47.638253460833333
51ST AVE S / S BRANDON ST,4,-122.269858146,47.55335549
140XX BLOCK OF STONE AVE N,29,-122.342362250310345,47.73140125
104XX BLOCK OF 15TH AVE NE,7,-122.312429804285714,47.70520019
QUEEN ANNE AVE N / W GARFIELD ST,7,-122.356984103,47.63352967
19XX BLOCK OF ALKI AVE SW,1,-122.396836967,47.58716203
34XX BLOCK OF 34TH AVE SW,11,-122.375163853454546,47.57243687
36XX BLOCK OF 1ST AVE S,36,-122.334204875111111,47.57002731
WARREN AVE N / ALOHA ST,4,-122.354077451,47.62718444
23XX BLOCK OF 6TH AVE,60,-122.3429189842,47.61711316
70XX BLOCK OF LINDEN AVE N,15,-122.347274770266667,47.67995115
101XX BLOCK OF 32ND PL SW,15,-122.373078694066667,47.51208859
6TH AVE NW / NW 82ND ST,3,-122.363323733,47.68838529
5XX BLOCK OF FAIRVIEW AVE N,52,-122.334282146307692,47.62371388
17TH AVE NW / NW 83RD ST,2,-122.378949176,47.68873179
21XX BLOCK OF S MCCLELLAN ST,4,-122.304853084,47.57835352
38XX BLOCK OF BELVIDERE AVE SW,15,-122.379975624,47.56909826
102XX BLOCK OF 51ST AVE S,12,-122.270076245583333,47.50916165
10XX BLOCK OF W GALER ST,20,-122.370905133,47.63231268
14XX BLOCK OF N 97TH ST,1,-122.340277537,47.6996059
29XX BLOCK OF S ESTELLE ST,22,-122.293571738772727,47.57177414
9XX BLOCK OF NOB HILL AVE N,28,-122.350160631321429,47.627297391428571
16XX BLOCK OF 17TH AVE,30,-122.3101512934,47.615860687333333
20XX BLOCK OF 29TH AVE W,1,-122.394242334,47.63705165
11XX BLOCK OF 5TH AVE,241,-122.332777567182573,47.60762289
10XX BLOCK OF NE 94TH ST,22,-122.316213488954546,47.69673493
AURORA AVE N / DENNY WAY,26,-122.343650126,47.6185566
73XX BLOCK OF WINONA AVE N,32,-122.345726944,47.68222785
30XX BLOCK OF 35TH AVE W,24,-122.402297009,47.64772565
SW ADMIRAL WAY / 59TH AVE SW,4,-122.408129679,47.57592916
36XX BLOCK OF NW 60TH ST,9,-122.403998995,47.67219179
NW 75TH ST NW / MARY AVE NW,1,-122.375724423,47.68324076
35XX BLOCK OF SW GRAHAM ST,1,-122.377075,47.54651681
15TH AVE E / E ALOHA ST,13,-122.312568843,47.62687831
45XX BLOCK OF SUNNYSIDE AVE N,30,-122.330157289166667,47.66199287
72XX BLOCK OF 32ND AVE NW,7,-122.398392553,47.68128222
32XX BLOCK OF 14TH AVE S,22,-122.314849506454546,47.574632937272727
S CHARLES ST / HIAWATHA PL S,17,-122.309120728823529,47.59443216
22XX BLOCK OF NE 70TH ST,5,-122.3033608986,47.67941002
103XX BLOCK OF 12TH AVE NE,8,-122.315061254,47.70353964
19XX BLOCK OF 1ST AVE N,8,-122.35561196775,47.6362078275
73XX BLOCK OF 4TH AVE S,14,-122.329103434,47.53709139
48XX BLOCK OF SW DAWSON ST,12,-122.394311866666667,47.5556583
NOB HILL AVE N / LYNN ST,2,-122.350708821,47.6391093
51XX BLOCK OF 24TH AVE NE,60,-122.301938677916667,47.666457050166667
HIGHLAND PARK WAY SW / 2ND AVE SW,1,-122.337111341,47.53981266
26XX BLOCK OF W DRAVUS ST,4,-122.3911938805,47.6486496175
33XX BLOCK OF NW 70TH ST,8,-122.4004692595,47.679425315
52XX BLOCK OF SAND POINT WAY NE,44,-122.279456088227273,47.667951975
50XX BLOCK OF 4TH AVE S,24,-122.329401491125,47.5602037
S BRIGHTON ST / SHAFFER AVE S,2,-122.294749629,47.54132117
NE 45TH ST / 16TH AVE NE,28,-122.310857065,47.66126098
N 54TH ST / KIRKWOOD PL N,1,-122.330767361,47.66753665
NW 70TH ST / 14TH AVE NW,3,-122.374090319,47.67953783
S ANGELINE ST / LAKE WASHINGTON BLVD S,4,-122.263769611,47.55945647
47XX BLOCK OF NE 50TH ST,4,-122.276647093,47.66489333
8TH AVE N / ALOHA ST,88,-122.341019851988636,47.627133780113636
36XX BLOCK OF W FULTON ST,1,-122.404130948,47.64595287
82XX BLOCK OF DENSMORE AVE N,64,-122.337779378,47.68963801
NW 96TH ST / 9TH AVE NW,1,-122.36872662,47.69924264
N 35TH ST / CARR PL N,3,-122.339379968,47.64921056
65XX BLOCK OF LINDEN AVE N,14,-122.347776421428571,47.67646379
23XX BLOCK OF 42ND AVE SW,338,-122.38513711704142,47.58208971
1XX BLOCK OF N 127TH ST,3,-122.357566206,47.72142932
34TH AVE SW / SW HOLDEN ST,1,-122.375251848,47.53373757
49XX BLOCK OF 15TH AVE NW,29,-122.376197632827586,47.66473125137931
NW 73RD ST / 24TH AVE NW,4,-122.387549671,47.68131401
52XX BLOCK OF 44TH AVE SW,52,-122.388431303,47.55521943
