"county","tract","bg","state","sduni14","sdelm14","sdsec14","sdbest14","sdbesttype14","cd114","hsa","stab","cntyname","eschlnm14","sschlnm14","uschlnm14","bschlnm14","hsaname","intptlon","intptlat","pop14","afact"
"County code","Tract","Block group","State code","sduni14","sdelm14","sdsec14","sdbest14","sdbesttype14","cd114","Hospital service areas (2016)","State abbreviation","County name","Elementary school district name 2014","Secondary school district name 2014","Unified school district name 2014","Best school district name 2014","Hospital service areas 2016","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Pop 2014 estimate from county-level estimates","bg to hsa allocation factor"
"53053","0608.00","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.496098,47.274579,769.969516,1 
"53053","0608.00","2","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.496676,47.271527,777.292595,1 
"53053","0608.00","3","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.496392,47.268726,697.784873,1 
"53053","0608.00","4","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.496664,47.265965,663.261784,1 
"53053","0608.00","5","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.496249,47.263201,689.41564,1 
"53053","0608.00","6","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.495974,47.260349,675.815635,1 
"53053","0608.00","7","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.497018,47.257182,894.461869,1 
"53053","0609.03","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.518572,47.285592,879.81571,1 
"53053","0609.03","2","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.519539,47.275229,1298.277403,1 
"53053","0609.03","3","53","08700"," "," ","08700","u","06"," ","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools"," ",-122.537274,47.276565,0,0 
"53053","0609.03","3","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.524992,47.282569,1005.354218,1 
"53053","0609.04","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.509533,47.288957,797.169526,1 
"53053","0609.04","2","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.510387,47.283476,2106.954625,1 
"53053","0609.04","3","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.508061,47.273168,704.061799,1 
"53053","0609.04","4","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.511784,47.27686,1638.277529,1 
"53053","0609.05","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.521624,47.26112,2029.539212,1 
"53053","0609.05","2","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.519748,47.264604,811.815685,1 
"53053","0609.05","3","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.531451,47.262129,1022.092686,1 
"53053","0609.05","4","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.525786,47.268682,1583.877509,1 
"53053","0609.05","5","53","08700"," "," ","08700","u","06"," ","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools"," ",-122.543502,47.271558,0,0 
"53053","0609.05","5","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.535379,47.268133,1205.169677,1 
"53053","0609.06","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.50976,47.260878,1437.415916,1 
"53053","0609.06","2","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.509262,47.267921,701.96949,1 
"53053","0610.01","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.534223,47.254455,1186.3389,1 
"53053","0610.01","2","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.54073,47.247887,840.061849,1 
"53053","0610.01","3","53","08700"," "," ","08700","u","06"," ","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools"," ",-122.559337,47.243563,0,0 
"53053","0610.01","3","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.546954,47.251659,1939.569948,1 
"53053","0610.02","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.520531,47.251857,1470.892852,1 
"53053","0610.02","2","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.513984,47.246286,693.600257,1 
"53053","0610.02","3","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.531581,47.246278,1474.031314,1 
"53053","0610.02","4","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.528864,47.254004,741.723351,1 
"53053","0611.00","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.487481,47.252581,945.723427,1 
"53053","0611.00","2","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.486016,47.246857,633.969465,1 
"53053","0611.00","3","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.490562,47.24608,818.09261,1 
"53053","0611.00","4","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.485609,47.240061,663.261784,1 
"53053","0611.00","5","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.498116,47.246594,1225.046607,1 
"53053","0611.00","6","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.497518,47.252632,1224.000453,1 
"53053","0611.00","7","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.507711,47.251248,976.061899,1 
"53053","0612.00","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.468333,47.252975,1061.846547,1 
"53053","0612.00","2","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.468925,47.246645,1023.13884,1 
"53053","0612.00","3","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.473938,47.246448,776.246441,1 
"53053","0612.00","4","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.479119,47.246432,696.738719,1 
"53053","0612.00","5","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.47976,47.252654,896.554178,1 
"53053","0612.00","6","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.473745,47.252838,742.769505,1 
"53053","0613.00","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.45747,47.256383,880.861864,1 
"53053","0613.00","2","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.457317,47.252774,963.508049,1 
"53053","0613.00","3","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.455863,47.24904,760.554127,1 
"53053","0613.00","4","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.454699,47.24544,787.754138,1 
"53053","0613.00","5","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.461883,47.246498,822.277227,1 
"53053","0613.00","6","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.463288,47.252762,814.954148,1 
"53053","0614.00","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.450011,47.255148,885.046481,1 
"53053","0614.00","2","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.447036,47.252979,1947.939182,1 
"53053","0614.00","3","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.446864,47.24812,1814.03144,1 
"53053","0615.00","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.451328,47.265146,1728.246793,1 
"53053","0615.00","2","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.444874,47.26126,1558.769807,1 
"53053","0615.00","3","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.447174,47.259453,954.092661,1 
"53053","0615.00","4","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.453978,47.260577,719.754112,1 
"53053","0616.01","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.441746,47.254865,1908.185321,1 
"53053","0616.02","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.438923,47.240876,1000.123447,1 
"53053","0616.02","1","53","08700"," "," ","08700","u","09","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.431577,47.233418,0,0 
"53053","0617.00","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.444361,47.23935,1321.292796,1 
"53053","0617.00","2","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.450498,47.240225,1083.815785,1 
"53053","0617.00","3","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.456019,47.239671,742.769505,1 
"53053","0617.00","4","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.45148,47.235796,728.123346,1 
"53053","0617.00","5","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.46337,47.23906,913.292645,1 
"53053","0618.00","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.44612,47.225912,1145.538885,1 
"53053","0618.00","2","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.452767,47.226474,892.369561,1 
"53053","0618.00","3","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.457559,47.226837,975.015745,1 
"53053","0619.00","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.437435,47.230086,732.307963,0.762527 
"53053","0619.00","1","53","08700"," "," ","08700","u","10","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.43209,47.230315,228.061623,0.237473 
"53053","0619.00","2","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.437878,47.225461,651.754087,0.597315 
"53053","0619.00","2","53","08700"," "," ","08700","u","10","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.429978,47.225982,439.384778,0.402684 
"53053","0620.00","1","53","08700"," "," ","08700","u","10","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.418039,47.233202,915.384954,1 
"53053","0620.00","2","53","08700"," "," ","08700","u","10","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.413357,47.22553,1037.784999,1 
"53053","0620.00","3","53","08700"," "," ","08700","u","10","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.418508,47.226462,987.569596,1 
"53053","0620.00","4","53","08700"," "," ","08700","u","10","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.424132,47.229073,1482.400548,1 
"53053","0623.00","1","53","08700"," "," ","08700","u","10","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.418451,47.220367,1327.569722,1 
"53053","0623.00","2","53","08700"," "," ","08700","u","10","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.417042,47.215677,1565.046733,1 
"53053","0623.00","3","53","08700"," "," ","08700","u","10","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.417826,47.211796,1451.015921,1 
"53053","0623.00","4","53","08700"," "," ","08700","u","10","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.415517,47.207946,1142.400423,1 
"53053","0624.00","1","53","08700"," "," ","08700","u","10","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.430643,47.21698,1575.508275,1 
"53053","0624.00","2","53","08700"," "," ","08700","u","10","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.429328,47.20896,1152.861965,1 
"53053","0624.00","3","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.438184,47.208982,888.184944,1 
"53053","0624.00","4","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.438055,47.215095,1171.692741,1 
"53053","0624.00","5","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.438449,47.22061,935.261884,1 
"53053","0625.00","1","53","08700"," "," ","08700","u","06","50061","WA","Pierce WA","53","53","Tacoma Public Schools","Tacoma Public Schools","WA- TACOMA",-122.44646,47.220585,1099.508099,1 
